"X","Y","LSOA2011"
390813.127,446394.491,"E01025201"
349683.97,434011.661,"E01025280"
302599.232,514828.245,"E01019263"
297791.853,519110.137,"E01019260"
298476.35,519359.117,"E01019261"
389717,440365.439,"E01025208"
352961.155,429162.529,"E01025289"
387729.175,437942.564,"E01025209"
351736.451,429605.967,"E01025288"
301060.455,522829.408,"E01019268"
300359.11,523324.851,"E01019269"
326251.783,387250.843,"E01007266"
325804.224,387650.388,"E01007267"
325370.688,387697.732,"E01007264"
326090.915,388003.747,"E01007265"
322960.527,386506.536,"E01007262"
322354.325,387355.166,"E01007263"
322657.53,386926.245,"E01007260"
325161.706,386753.351,"E01007261"
324997.856,387231.246,"E01007268"
331274.957,390839.829,"E01007269"
385624.006,402213.537,"E01005206"
386382.34,395111.544,"E01005287"
386360.33,402139.274,"E01005207"
385684.294,395197.057,"E01005286"
384926.62,395296.649,"E01005285"
385934.304,401759.808,"E01005205"
385173.917,395714.239,"E01005284"
386084.18,393862.393,"E01005283"
385689.901,401177.631,"E01005203"
386747.108,394388.322,"E01005282"
388198.661,394302.841,"E01005200"
385720.73,394508.307,"E01005281"
388290.314,395939.995,"E01005201"
386445.498,394656.424,"E01005280"
383513.739,396271.36,"E01005208"
383271.975,387773.454,"E01005289"
384504.996,396089.471,"E01005209"
385047.78,395008.821,"E01005288"
334986.808,438041.685,"E01025566"
335333.009,439034.005,"E01025567"
337328.14,442564.094,"E01025564"
337380.55,445229.755,"E01025565"
343105.102,440492.333,"E01025562"
336952.405,442550.251,"E01025563"
348766.906,445505.619,"E01025560"
343854.943,439699.755,"E01025561"
333838.012,437455.75,"E01025568"
334514.454,438831.295,"E01025569"
391417.129,413373.882,"E01005566"
391911.606,413071.479,"E01005567"
390121.756,412356.59,"E01005564"
391076.208,411705.1,"E01005565"
393445.161,411443.465,"E01005562"
390645.821,412238.454,"E01005563"
392806.455,412018.572,"E01005560"
394172.763,411711.09,"E01005561"
390684.343,412793.512,"E01005568"
391102.37,412909.381,"E01005569"
399977.477,405544.794,"E01032922"
393686.309,406049.558,"E01032920"
391506.395,404324.022,"E01032921"
356344.079,420966.891,"E01032928"
355129.886,421924.294,"E01032929"
359331.272,417486.664,"E01024926"
359232.986,417083.835,"E01024927"
355897.964,415409.876,"E01024924"
358975.762,417558.593,"E01024925"
355684.171,413771.5,"E01024922"
353260.474,415187.933,"E01024923"
357518.986,418599.974,"E01024920"
360674.951,425773.378,"E01024921"
359286.266,417998.81,"E01024928"
359026.172,418727.717,"E01024929"
361990.666,429566.478,"E01025456"
356210.911,428098.428,"E01025457"
350994.463,425740.473,"E01025454"
350896.845,425173.56,"E01025455"
351587.993,422177.205,"E01025452"
350087.328,426589.509,"E01025453"
353418.988,427122.968,"E01025450"
351221.867,421815.823,"E01025451"
357810.959,427484.316,"E01025458"
352567.059,421868.663,"E01025459"
373040.73,410619.02,"E01004926"
372675.398,410189.531,"E01004927"
369714.66,411419.53,"E01004924"
370057.122,410764.665,"E01004925"
369845.332,410200.574,"E01004922"
369810.236,409622.439,"E01004923"
368696.783,410525.161,"E01004920"
369631.007,410472.403,"E01004921"
373015.792,410241.392,"E01004928"
372834.238,410931.899,"E01004929"
349990.344,396434.293,"E01006916"
334106.121,415880.647,"E01006997"
349335.318,396511.366,"E01006917"
334411.273,416602.529,"E01006996"
348998.083,396866.333,"E01006914"
334905.152,416209.36,"E01006995"
350474.289,396588.814,"E01006915"
333996.114,416390.343,"E01006994"
352001.299,393915.771,"E01006912"
328534.613,406237.674,"E01006993"
350616.116,393114.643,"E01006913"
329003.826,406527.266,"E01006992"
351523.132,391018.805,"E01006910"
328411.071,406857.329,"E01006991"
351826.913,391638.52,"E01006911"
328907.869,407122.336,"E01006990"
349870.028,396043.83,"E01006918"
335495.393,415557.574,"E01006999"
350409.331,397153.875,"E01006919"
394576.762,405858.219,"E01005456"
394985.255,406265.893,"E01005454"
394659.804,406366.811,"E01005455"
395657.069,407733.303,"E01005452"
395108.122,407160.649,"E01005453"
394340.331,405165.061,"E01005450"
394594.285,404827.301,"E01005451"
392079.125,404406.302,"E01005459"
384773.822,434909.918,"E01024897"
384112.24,434748.342,"E01024896"
384628.244,434283.721,"E01024895"
385576.612,435329.356,"E01024894"
385119.646,434106.268,"E01024893"
385409.643,434583.015,"E01024892"
385153.086,435169.08,"E01024891"
379507.907,433215.091,"E01024890"
381742.614,432030.68,"E01024899"
384813.843,434509.799,"E01024898"
350111.848,395725.685,"E01006876"
350638.158,395790.576,"E01006877"
352649.447,395022.694,"E01006874"
353599.395,394624.627,"E01006875"
351757.907,395535.457,"E01006872"
352456.954,395695.175,"E01006873"
351453.964,395780.865,"E01006870"
353098.292,395308.803,"E01006871"
349755.211,395548.99,"E01006878"
349292.972,395602.312,"E01006879"
372473.932,407073.834,"E01004816"
367682.746,408579.116,"E01004897"
372431.158,408569.914,"E01004817"
368876.751,404553.887,"E01004896"
373336.885,406894.931,"E01004814"
372048.483,407303.637,"E01004815"
365709.767,406196.812,"E01004894"
372489.437,407525.843,"E01004812"
366280.297,405834.743,"E01004893"
368816.619,405559.749,"E01004892"
373008.286,412276.359,"E01004810"
366641.368,406158.084,"E01004891"
372035.49,407593.668,"E01004811"
364109.108,411737.725,"E01004890"
372505.633,409108.608,"E01004818"
368157.659,406984.081,"E01004899"
372877.229,408584.504,"E01004819"
372819.91,403676.911,"E01005706"
386746.579,385896.111,"E01005787"
374055.058,403534.867,"E01005707"
387413.056,386937.103,"E01005786"
387000.422,387001.082,"E01005785"
374278.245,403131.094,"E01005705"
386635.554,387462.663,"E01005784"
373356.624,404158.986,"E01005702"
387161.472,387592.333,"E01005783"
372694.477,404134.34,"E01005703"
387923.945,387516.086,"E01005782"
387275.79,388081.944,"E01005781"
378656.722,400924.198,"E01005701"
387232.689,388533.212,"E01005780"
373343.846,403504.633,"E01005708"
387731.565,386077.466,"E01005789"
372051.516,403024.567,"E01005709"
387097.952,386338.701,"E01005788"
389482.555,397234.834,"E01033666"
384472.107,398618.022,"E01033667"
384457.103,399055.555,"E01033664"
384327.475,399398.663,"E01033665"
384081.258,397559.851,"E01033662"
385498.373,398327.576,"E01033663"
382599.108,397308.744,"E01033660"
385073.814,398156.753,"E01033661"
387199.867,398814.902,"E01033668"
386786.204,398260.742,"E01033669"
381700.854,397537.992,"E01005667"
371627.623,404661.541,"E01005664"
372136.717,404690.883,"E01005665"
371354.412,403733.742,"E01005662"
372388.439,403315.935,"E01005663"
371999.013,404237.46,"E01005660"
371545.123,403355.649,"E01005661"
373767.807,395112.065,"E01006126"
373346.723,394455.535,"E01006127"
374385.244,395391.923,"E01006124"
373981.15,395617.345,"E01006125"
375006.151,395987.621,"E01006122"
375604.173,395617.478,"E01006123"
376205.318,395287.371,"E01006120"
376808.765,396142.056,"E01006121"
375029.39,394922.85,"E01006128"
375524.486,394295.523,"E01006129"
378696.839,390945.115,"E01006097"
393917.13,398164.324,"E01006016"
377224.781,389947.305,"E01006096"
396444.486,397290.762,"E01006017"
376272.474,390376.414,"E01006095"
394224.597,397194.454,"E01006014"
376993.023,390422.335,"E01006094"
394640.086,396728.859,"E01006015"
377698.998,389192.393,"E01006093"
394278.662,397749.233,"E01006012"
376050.32,389484.984,"E01006092"
395118.499,397260.683,"E01006013"
375975.901,389843.294,"E01006091"
393778.138,397844.864,"E01006010"
377350.138,389505.407,"E01006090"
394622.346,397461.21,"E01006011"
379641.972,391160.321,"E01006099"
395933.578,397741.127,"E01006018"
379286.777,390914.255,"E01006098"
395702.223,397305.558,"E01006019"
341393.606,369811.465,"E01018376"
340447.309,369248.075,"E01018377"
340501,368245.739,"E01018374"
340529.151,367628.619,"E01018375"
350449.509,358662.157,"E01018372"
346283.366,352244.03,"E01018373"
348818.224,359016.616,"E01018371"
341560.099,369043.62,"E01018378"
341265.589,368954.195,"E01018379"
352272.746,381720.079,"E01012397"
352833.684,381562.797,"E01012396"
351635.721,388171.021,"E01012395"
369405.382,400755.2,"E01006376"
351688.139,387403.351,"E01012394"
370003.837,401936.755,"E01006377"
351133.433,388195.851,"E01012393"
358095.434,406975.723,"E01006374"
352486.658,387816.303,"E01012392"
358199.063,406472.984,"E01006375"
348617.808,384240.436,"E01012391"
357934.299,407848.503,"E01006372"
348716.867,385998.208,"E01012390"
357939.003,407172.997,"E01006373"
358467.818,406509.062,"E01006370"
357557.298,406502.971,"E01006371"
352400.244,381244.183,"E01012399"
351730.026,381824.333,"E01012398"
370742.566,402160.894,"E01006378"
371707.188,401298.636,"E01006379"
358164.382,398712.737,"E01006226"
359832.13,398400.327,"E01006227"
358625.372,399246.295,"E01006224"
357557.031,398750.085,"E01006225"
358725.359,399652.308,"E01006222"
358093.781,399129.396,"E01006223"
358202.675,399625.894,"E01006221"
360220.111,398230.985,"E01006228"
356271.065,409865.387,"E01006229"
360715.132,390829.689,"E01012526"
357056.535,387550.789,"E01012527"
361731.168,389946.562,"E01012524"
360878.294,389580.679,"E01012525"
361699.388,390474.013,"E01012522"
389642.188,404806.718,"E01005330"
390555.33,404536.669,"E01005331"
390891.544,405691.034,"E01005338"
390343.163,406594.734,"E01005339"
341000.469,553230.849,"E01019246"
341119.56,553570.606,"E01019247"
339901.861,557637.85,"E01019244"
339767.46,557253.53,"E01019242"
340196.353,557388.012,"E01019243"
340608.629,557724.373,"E01019241"
340676.651,553907.436,"E01019248"
346211.085,555010.07,"E01019249"
329504.336,387183.052,"E01007246"
329199.099,386849.379,"E01007247"
331206.057,387553.56,"E01007244"
329813.594,386956.784,"E01007245"
330389.988,387575.937,"E01007242"
330862.7,387273.649,"E01007243"
330218.875,388084.307,"E01007240"
329696.916,387757.554,"E01007241"
330723.697,386644.587,"E01007248"
327869.46,386749.64,"E01007249"
335126.989,439427.344,"E01025546"
350973.794,440229.422,"E01025547"
333571.539,442854.629,"E01025544"
335375.427,439831.354,"E01025545"
333201.35,443590.098,"E01025542"
333979.021,442987.447,"E01025543"
351904.985,405886.314,"E01025540"
333570.191,443549.403,"E01025541"
349061.895,446571.274,"E01025548"
349735.309,444680.032,"E01025549"
385578.336,405495.949,"E01005546"
384955.525,405193.732,"E01005547"
386774.639,404259.226,"E01005544"
387275.748,404272.599,"E01005545"
388479.203,405728.875,"E01005542"
388169.318,407235.281,"E01005543"
388217.377,406029.92,"E01005540"
387855.362,406163.168,"E01005541"
386569.491,405973.401,"E01005548"
386756.59,404846.645,"E01005549"
382715.647,398497.881,"E01032906"
382255.603,398633.911,"E01032907"
350041.902,392852.16,"E01032904"
349719.638,392592.237,"E01032905"
330732.962,389559.804,"E01032903"
383532.925,398742.111,"E01032909"
384426.545,431868.976,"E01024906"
332510.999,428983.835,"E01024987"
383105.19,432109.89,"E01024907"
332038.449,429123.058,"E01024986"
384713.531,431569.316,"E01024904"
332296.508,429580.877,"E01024985"
383435.92,431360.996,"E01024905"
331595.864,429549.904,"E01024984"
381555.273,432656.906,"E01024902"
341652.264,398791.517,"E01006437"
346537.42,462666.906,"E01025157"
347402.211,465902.155,"E01025159"
327804.98,381911.201,"E01007188"
372947.273,427992.52,"E01025081"
337499.6,400965.948,"E01007066"
378976.949,422956.992,"E01025366"
390903.638,401096.59,"E01005365"
387532.074,399861.169,"E01005257"
316670.445,480339.11,"E01019289"
348461.949,418957.263,"E01024974"
355588.998,427234.708,"E01025463"
354550.678,406039.123,"E01006396"
338791.326,376551.701,"E01018524"
336876.272,386944.168,"E01006628"
343854.653,464267.659,"E01025136"
390454.496,403481.19,"E01005344"
390914.795,403436.359,"E01005342"
356316.773,431888.991,"E01025238"
333792.753,398402.461,"E01006982"
365328.072,410531.975,"E01004887"
378378.995,392821.449,"E01006154"
341855.17,368487.603,"E01018365"
352789.792,403429.078,"E01006366"
352888.191,403213.956,"E01006367"
353140.298,405103.759,"E01006362"
397852.856,384387.992,"E01018585"
385756.262,381662.774,"E01018584"
393791.413,394567.267,"E01005978"
373760.346,356147.495,"E01018469"
351578.356,377689.419,"E01018689"
377311.278,507908.728,"E01019317"
354860.478,430073.255,"E01025295"
386564.686,437734.812,"E01025218"
377855.13,401825.835,"E01005672"
342600.403,367770.521,"E01018347"
342564.208,367413.306,"E01018345"
341564.641,367176.824,"E01018343"
361074.875,397875.22,"E01006344"
389622.353,388048.27,"E01005800"
319533.729,469820.03,"E01019156"
320725.811,472281.251,"E01019154"
380872.177,409237.954,"E01005059"
335442.319,415119.081,"E01007002"
333523.652,395944.464,"E01007008"
350150.029,430221.527,"E01025268"
337266.657,555464.51,"E01019254"
327605.717,387151.256,"E01007257"
330402.992,386209.533,"E01007254"
332603.312,443554.08,"E01025555"
380899.784,397995.587,"E01032914"
333541.494,397631.024,"E01006977"
379288.058,408292.472,"E01004991"
389585.148,412597.882,"E01005485"
391623.372,406787.934,"E01005401"
383150.615,431308.064,"E01024871"
376117.628,395881.112,"E01006116"
364261.619,400114.149,"E01006325"
359570.396,403786.219,"E01006217"
358699.74,371770.063,"E01018677"
369804.987,421769.147,"E01012615"
351517.919,405108.332,"E01025534"
374061.191,405863.522,"E01004859"
393059.867,391694.803,"E01005749"
369595.944,401127.911,"E01006383"
340899.667,375743.894,"E01018552"
389433.447,391040.066,"E01005918"
341497.219,390909.516,"E01006485"
331114.789,440110.994,"E01012666"
347184.204,461943.179,"E01025099"
313035.815,530773.158,"E01019079"
384584.582,404421.741,"E01005098"
351734.815,530976.577,"E01019329"
354532.815,429254.433,"E01033224"
329717.654,391746.364,"E01007211"
331272.352,391795.568,"E01007219"
341462.047,409118.882,"E01025516"
340356.843,405664.159,"E01025472"
379013.921,410344.646,"E01004948"
369758.508,406701.614,"E01004833"
370775.529,392248.339,"E01005618"
380391.729,394733.802,"E01006142"
394655.379,395914.393,"E01006036"
367016.41,404146.873,"E01006241"
363050.52,390944.913,"E01012540"
379966.901,419073.573,"E01025358"
365952.242,491593.789,"E01019384"
389408.975,440598.832,"E01025205"
390794.765,446665.867,"E01025200"
386260.575,401407.227,"E01005202"
333646.015,416056.933,"E01006998"
365825.703,405272.795,"E01004895"
371707.196,407254.132,"E01004813"
372297.111,404009.565,"E01005704"
377604.693,401126.049,"E01005700"
349025.583,366789.515,"E01018370"
358973.603,400160.315,"E01006220"
393311.664,388473.493,"E01005835"
338283.382,389394.133,"E01006721"
368504.059,427142.966,"E01012629"
333991.244,400840.295,"E01007038"
341945.067,553617.239,"E01019245"
341109.598,559217.335,"E01019240"
380874.249,406297.861,"E01004988"
351207.562,397797.491,"E01006851"
358478.572,395171.221,"E01006858"
372175.262,394482.074,"E01005645"
378253.227,394383.249,"E01006184"
433535.654,387806.567,"E01008066"
433683.554,387664.84,"E01008067"
432992.183,387736.035,"E01008064"
436615.357,391780.307,"E01008062"
435927.416,391784.977,"E01008063"
436404.163,392473.236,"E01008060"
436145.702,392102.414,"E01008061"
434465.201,387552.617,"E01008068"
433265.332,387675.951,"E01008069"
425803.285,442661.831,"E01032504"
443074.433,380751.764,"E01032585"
424936.797,438926.118,"E01032502"
424436.105,443023.218,"E01032503"
426509.387,433685.112,"E01032500"
424688.965,439321.698,"E01032501"
449720.681,433917.178,"E01027916"
449933.983,433569.971,"E01027917"
449145.876,433291.415,"E01027914"
449329.749,432893.678,"E01027915"
460928.881,431470.965,"E01027912"
460039.345,431748.954,"E01027913"
462066.794,431283.753,"E01027910"
460928.49,431842.582,"E01027911"
449045.479,443671.751,"E01027918"
448145.378,443479.043,"E01027919"
434334.536,380706.762,"E01007916"
444337.462,393724.219,"E01007736"
445430.161,393532.08,"E01007737"
444579.485,392508.024,"E01007734"
445020.061,392838.483,"E01007735"
440615.955,395322.823,"E01007732"
441168.566,395457.844,"E01007733"
441103.992,395017.704,"E01007730"
441945.824,395556.168,"E01007731"
444872.637,393742.788,"E01007738"
444966.823,393317.523,"E01007739"
433291.068,436458.695,"E01011646"
432292.206,436060.266,"E01011647"
432396.818,436779.942,"E01011645"
431998.095,436662.423,"E01011642"
433157.695,436816.75,"E01011643"
431830.929,437351.579,"E01011641"
432755.206,436119.787,"E01011648"
434588.123,439801.77,"E01011649"
433037,389257.256,"E01008160"
433447.994,389300.783,"E01008161"
435429.207,392885.911,"E01008056"
436594.274,393214.745,"E01008057"
437011.798,393044.798,"E01008054"
437017.836,393447.689,"E01008055"
433968.89,384889.14,"E01008052"
435758.781,393080.696,"E01008053"
433057.223,385430.188,"E01008050"
434434.906,385013.618,"E01008051"
435880.864,393324.594,"E01008058"
436743.554,392585.804,"E01008059"
410480.027,436380.673,"E01010587"
408481.727,438260.889,"E01010586"
410951.688,438657.741,"E01010585"
411370.61,439080.791,"E01010584"
413048.688,438552.684,"E01010583"
411208.126,439389.098,"E01010582"
411871.335,438904.279,"E01010581"
409015.626,436600.075,"E01010589"
411515.891,437304.213,"E01010588"
431978.35,420928.653,"E01011926"
431205.84,421008.17,"E01011927"
431765.18,421381.818,"E01011925"
430340.783,419987.596,"E01011922"
432730.892,421704.349,"E01011923"
432493.771,420729.786,"E01011920"
431032.802,420483.29,"E01011921"
426293.383,416981.071,"E01011928"
431238.051,416765.501,"E01011929"
435930.598,384608.421,"E01007976"
436428.906,384530.17,"E01007977"
443142.403,385327.299,"E01007974"
435609.7,384922.76,"E01007975"
442126.692,385739.659,"E01007972"
