"X","Y","MSOA2011"
530677.577,338700.921,"E02005423"
534004.115,343682.971,"E02005420"
550161.472,385307.095,"E02005428"
551925.198,381907.788,"E02005429"
433838.66,338887.771,"E02002797"
434632.671,339748.596,"E02002796"
437013.006,338281.444,"E02002799"
438514.121,338789.832,"E02002798"
488608.754,288441.65,"E02005616"
488855.578,267863.42,"E02005697"
487270.832,287791.142,"E02005617"
487055.578,267865.766,"E02005696"
490080.091,289092.766,"E02005614"
489902.342,268129.359,"E02005695"
486757.074,288921.188,"E02005615"
487762.346,269029.879,"E02005694"
488210.421,290354.516,"E02005612"
489139.506,269381.015,"E02005693"
487722.334,289936.367,"E02005613"
491643.425,272007.23,"E02005692"
452542.92,236134.642,"E02005691"
458293.149,237154.109,"E02005690"
488616.309,266516.94,"E02005699"
466621.408,279714.019,"E02005619"
487841.986,267789.813,"E02005698"
455354.538,333688.113,"E02002904"
455436.581,334859.951,"E02002902"
454518.595,334106.477,"E02002903"
456339.371,335976.974,"E02002901"
494147.341,365755.924,"E02006866"
494459.907,366805.242,"E02006867"
531615.187,343131.552,"E02006865"
486376.836,286408.185,"E02006862"
487953.745,286799.122,"E02006863"
459878.107,302392.023,"E02002856"
458301.075,301679.504,"E02002857"
456524.979,303293.308,"E02002854"
457380.347,302837.71,"E02002855"
455234.063,303392.645,"E02002852"
460806.342,303230.596,"E02002853"
463197.371,303725.075,"E02002851"
441031.334,349522.081,"E02004036"
435925.655,348354.447,"E02004037"
439264.83,350262.667,"E02004034"
460645.526,301440.453,"E02002858"
453296.796,361219.601,"E02005887"
403968.99,262873.238,"E02006733"
405475.054,265421.835,"E02006730"
404324.546,265130.464,"E02006731"
386571.948,256125.802,"E02006738"
383452.957,255830.327,"E02006739"
393562.783,298566.561,"E02002166"
387527.43,298305.831,"E02002167"
390934.318,299631.708,"E02002164"
390058.89,299183.5,"E02002165"
388009.548,299888.512,"E02002162"
392982.753,299823.156,"E02002163"
395289.153,300278.537,"E02002160"
390291.412,300122.141,"E02002161"
390533.195,297943.908,"E02002168"
388981.813,297863.588,"E02002169"
405442.528,282010.785,"E02001926"
402003.594,281922.212,"E02001927"
411265.693,282108.517,"E02001924"
403604.163,282210.871,"E02001925"
404747.902,282734.275,"E02001922"
410077.591,282529.377,"E02001923"
400374.31,282969.283,"E02001920"
402345.386,282961.297,"E02001921"
384488.887,283912.072,"E02006187"
351317.558,240322.078,"E02002916"
349741.766,240187.176,"E02002917"
386684.146,299547.146,"E02006184"
349459.159,241436.953,"E02002914"
385748.106,299839.928,"E02006183"
352030.331,240880.782,"E02002915"
386800.777,303116.891,"E02006182"
399494.956,281925.073,"E02001928"
354709.779,244036.018,"E02002912"
387661.517,303294.776,"E02006181"
412121.64,281858.255,"E02001929"
374234.204,243625.507,"E02002913"
396109.865,303527.593,"E02006180"
330614.37,255479.43,"E02002910"
345562.133,244267.747,"E02002911"
388426.427,338417.369,"E02006189"
393690.615,339994.578,"E02006188"
353012.237,239710.177,"E02002918"
350922.517,238353.133,"E02002919"
407424.499,287788.974,"E02001876"
410495.116,287921.593,"E02001877"
410449.327,288574.22,"E02001874"
406184.973,288561.672,"E02001875"
415830.066,288783.595,"E02001872"
404775.168,288673.504,"E02001873"
411842.599,288631.663,"E02001870"
414438.8,288879.822,"E02001871"
409663.496,287692.497,"E02001878"
404036.059,287641.484,"E02001879"
391929.193,291659.059,"E02002006"
416915.802,286852.87,"E02002087"
390959.285,291444.996,"E02002007"
417798.333,287086.034,"E02002086"
392700.342,292560.959,"E02002004"
416898.951,288143.949,"E02002085"
393963.539,291614.205,"E02002005"
417334.63,288940.548,"E02002084"
391219.375,293757.248,"E02002002"
416092.625,289738.993,"E02002083"
393633.167,293503.579,"E02002003"
416911.332,289946.529,"E02002082"
394726.024,294235.512,"E02002000"
415077.753,289907.129,"E02002081"
392082.739,294079.88,"E02002001"
395151.74,285608.66,"E02002080"
392680.943,291004.068,"E02002008"
417375.612,285635.4,"E02002089"
395543.506,290112.051,"E02002009"
418468.882,286563.658,"E02002088"
388602.847,357359.769,"E02006206"
388018.193,356776.569,"E02006207"
399379.104,357292.366,"E02006204"
390183.21,358229.766,"E02006205"
382811.124,320895.115,"E02006202"
392718.898,320832.469,"E02006203"
391374.307,321321.782,"E02006200"
394871.269,321149.03,"E02006201"
398099.188,356448.027,"E02006208"
397664.556,354875.597,"E02006209"
426336.457,302589.192,"E02006468"
425324.673,298913.89,"E02006469"
395447.356,270714.671,"E02006706"
396873.801,270188.33,"E02006707"
402687.092,272681.611,"E02006704"
395851.305,271795.413,"E02006705"
396298.11,274080.23,"E02006702"
397250.586,272944.671,"E02006703"
408474.338,276192.508,"E02006700"
400117.738,274366.276,"E02006701"
380360.139,270054.788,"E02006780"
395444.335,269393.117,"E02006708"
395637.468,268639.349,"E02006709"
388356.391,296703.154,"E02002176"
393263.707,296692.12,"E02002177"
389768.838,296913.58,"E02002174"
395532.873,296795.779,"E02002175"
395524.034,297776.605,"E02002170"
394496.937,297737.245,"E02002171"
391001.508,296302.732,"E02002178"
389213.347,295820.697,"E02002179"
407013.814,280712.277,"E02001936"
408793.136,280642.064,"E02001937"
410990.289,280997.419,"E02001934"
402235.392,280830.883,"E02001935"
401071.596,281325.697,"E02001932"
406157.854,281189.596,"E02001933"
407565.497,281735.765,"E02001930"
409689.842,281330.244,"E02001931"
393089.114,323779.945,"E02006196"
400090.443,323067.818,"E02006195"
391178.086,324820.942,"E02006194"
391390.151,325704.712,"E02006193"
383165.353,329615.186,"E02006192"
404992.883,280668.621,"E02001938"
391327.833,332762.049,"E02006191"
403296.617,280604.629,"E02001939"
390105.594,333957.781,"E02006190"
403388.915,318740.904,"E02006118"
403905.097,318226.916,"E02006119"
394217.718,323289.385,"E02006198"
410086.531,292797.205,"E02001846"
414327.847,292733.651,"E02001847"
411151.88,293405.04,"E02001844"
406510.781,293226.819,"E02001845"
405370.852,293642.665,"E02001842"
407701.819,293579.741,"E02001843"
409074.841,293799.754,"E02001840"
412078.296,293741.99,"E02001841"
334665.536,325595.029,"E02006026"
327439.417,324243.627,"E02006027"
330053.764,329715.061,"E02006024"
328815.059,329406.628,"E02006025"
355766.334,322111.059,"E02006022"
408465.858,292474.23,"E02001848"
330266.511,334959.916,"E02006023"
411002.92,292454.104,"E02001849"
366530.407,328858.287,"E02006020"
346110.765,326070.813,"E02006021"
391354.935,288388.778,"E02002016"
394840.365,288030.168,"E02002017"
415090.327,280486.978,"E02002096"
394982.179,289258.671,"E02002014"
416137.871,281174.038,"E02002095"
390211.049,288842.477,"E02002015"
413607.076,281344.813,"E02002094"
392394,289613.938,"E02002012"
412940.793,282012.061,"E02002093"
387918.521,289465.094,"E02002013"
414262.292,282648.808,"E02002092"
393553.541,290191.802,"E02002010"
415369.87,283117.2,"E02002091"
343434.729,315580.235,"E02006028"
388783.17,289703.788,"E02002011"
413886.051,283676.256,"E02002090"
350143.737,315469.415,"E02006029"
388731.282,288004.433,"E02002018"
414139.654,279496.786,"E02002099"
394209.94,287404.325,"E02002019"
412400.679,279449.656,"E02002098"
401162.39,340364.896,"E02006216"
400966.401,343136.691,"E02006214"
396262.484,341337.143,"E02006215"
393903.72,347635.728,"E02006212"
402247.47,345069.223,"E02006213"
406503.212,353061.306,"E02006210"
391892.04,353087.291,"E02006211"
420369.591,304548.583,"E02006218"
423381.505,303930.186,"E02006219"
428863.351,266271.43,"E02006526"
430952.963,266125.855,"E02006527"
433083.411,267080.553,"E02006524"
432125.582,266839.56,"E02006525"
420851.413,269916.529,"E02006522"
433974.621,268348.026,"E02006523"
429870.584,272452.196,"E02006520"
428939.676,271083.179,"E02006521"
432698.7,265236.785,"E02006528"
427768.359,265001.245,"E02006529"
433737.75,292839.838,"E02006476"
437795.601,292394.326,"E02006477"
428281.542,289109.779,"E02006474"
436884.412,293121.583,"E02006475"
431838.316,293868.85,"E02006472"
419488.139,289771.457,"E02006473"
431082.106,297649.902,"E02006470"
421434.169,296289.188,"E02006471"
432634.162,292207.725,"E02006478"
435653.354,291865.055,"E02006479"
379118.778,246432.127,"E02006716"
385493.222,248355.704,"E02006717"
382519.928,249265.469,"E02006714"
377337.092,247809.566,"E02006715"
378733.36,253798.167,"E02006712"
378424.784,247862.949,"E02006713"
363357.267,267518.637,"E02006710"
378731.079,263089.55,"E02006711"
379150.013,245269.068,"E02006718"
377758.217,245145.039,"E02006719"
388306.169,346148.144,"E02002966"
391599.965,346076.663,"E02002967"
390548.578,347114.807,"E02002964"
387621.027,346886.168,"E02002965"
390769.517,348564.573,"E02002962"
388969.145,348217.227,"E02002963"
389482.263,348911.032,"E02002960"
387848.214,348843.621,"E02002961"
401773.917,296257.876,"E02002146"
396949.585,296048.125,"E02002147"
403596.121,296983.08,"E02002144"
397418.042,297032.878,"E02002145"
398220.308,297002.762,"E02002142"
401053.376,297213.819,"E02002143"
399885.9,297381.896,"E02002140"
386315.296,345830.8,"E02002968"
387384.676,344740.08,"E02002969"
406287.144,295614.673,"E02002148"
400284.515,284420.855,"E02001906"
431934.086,278661.007,"E02001987"
392053.578,303151.552,"E02002149"
415234.573,284282.767,"E02001907"
428587.274,278730.405,"E02001986"
411955.533,284782.123,"E02001904"
434581.184,278748.987,"E02001985"
405203.945,284537.659,"E02001905"
435863.4,278872.036,"E02001984"
413318.073,284666.654,"E02001902"
430798.871,279068.767,"E02001983"
408989.768,284680.753,"E02001903"
427696.042,279620.444,"E02001982"
406526.591,284916.652,"E02001900"
434432.934,279684.833,"E02001981"
403224.962,284719.036,"E02001901"
429178.371,279805.047,"E02001980"
410234.554,286188.198,"E02006900"
409663.186,283473.533,"E02006901"
409309.347,284239.286,"E02001908"
429627.348,278455.749,"E02001989"
408358.745,284212.783,"E02001909"
432974.721,278653.44,"E02001988"
409440.317,291044.583,"E02001856"
410581.226,290801.663,"E02001857"
411820.915,291209.78,"E02001854"
414461.01,291261.05,"E02001855"
409631.435,291982.166,"E02001852"
405741.664,292466.346,"E02001850"
412781.764,291842.729,"E02001851"
349790.189,311465.415,"E02006036"
348316.859,311143.336,"E02006037"
346366.204,312740.387,"E02006034"
350828.362,311476.979,"E02006035"
351064.129,313235.325,"E02006032"
405166.418,290688.944,"E02001858"
348988.86,312704.698,"E02006033"
407267.557,290447.291,"E02001859"
351407.356,315186.64,"E02006030"
349650.747,313631.435,"E02006031"
348140.753,308792.983,"E02006038"
340152.455,306175.609,"E02006039"
426269.347,264544.114,"E02006532"
432426.804,263291.094,"E02006533"
429750.629,264877.172,"E02006530"
432060.232,264647.048,"E02006531"
385454.251,347539.379,"E02006166"
389395.879,342980.552,"E02002976"
383812.293,346496.014,"E02006167"
390362.687,342859.839,"E02002977"
383233.546,349019.719,"E02006164"
393484.184,343759.715,"E02002974"
385381.497,348589.211,"E02006165"
392158.859,343666.59,"E02002975"
380177.5,350369.834,"E02006162"
391363.687,344176.268,"E02002972"
384336.13,349012.681,"E02006163"
386552.189,343823.885,"E02002973"
382950.595,353898.273,"E02006160"
389111.543,344493.057,"E02002970"
383068.466,350609.908,"E02006161"
390697.574,344496.127,"E02002971"
393772.021,301313.829,"E02002156"
389356.005,301126.055,"E02002157"
391006.857,301718.671,"E02002154"
392287.244,301544.358,"E02002155"
393310.585,302051.426,"E02002152"
396048.78,301972.973,"E02002153"
390947.876,302925.493,"E02002150"
385057.437,346341.335,"E02006168"
393554.549,342647.029,"E02002978"
389691.86,302567.088,"E02002151"
381476.431,345930.783,"E02006169"
391570.421,342473.334,"E02002979"
395527.973,301050.508,"E02002158"
411155.089,283328.766,"E02001916"
433485.751,276145.738,"E02001997"
392485.885,300715.153,"E02002159"
436526.796,276600.865,"E02001996"
407075.177,283892.575,"E02001914"
435229.561,276932.403,"E02001995"
412540.09,283585.924,"E02001915"
433809.672,277288.79,"E02001994"
428821.757,277378.07,"E02001993"
403488.427,283679.629,"E02001913"
436892.252,277404.42,"E02001992"
407784.355,284234.268,"E02001910"
431934.273,277840.167,"E02001991"
401432.111,284158.693,"E02001911"
437741.858,278363.071,"E02001990"
407776.342,283205.672,"E02001918"
430847.982,274873.425,"E02001999"
408688.089,283080.617,"E02001919"
432448.764,276122.639,"E02001998"
400088.967,288594.889,"E02002066"
396012.823,288311.122,"E02002067"
397034.744,289580.596,"E02002064"
401473.107,288957.412,"E02002065"
400965.988,290450.132,"E02002062"
397126.801,290568.567,"E02002063"
399151.696,291422.882,"E02002060"
399860.645,291049.83,"E02002061"
403033.934,287897.035,"E02002068"
397986.29,287894.493,"E02002069"
410510.396,299985.727,"E02001827"
411370.477,299186.413,"E02001828"
412652.347,298907.942,"E02001829"
374903.466,308096.33,"E02006008"
380874.518,304392.743,"E02006009"
407026.732,263492.755,"E02006506"
442029.604,261974.481,"E02006507"
410447.799,270086.113,"E02006504"
415595.741,265434.892,"E02006505"
449066.723,273655.054,"E02006502"
446874.51,270876.402,"E02006503"
450218.731,274052.858,"E02006500"
453030.599,273947.901,"E02006501"
439153.591,258765.389,"E02006508"
408965.496,257827.832,"E02006509"
393417.339,238054.51,"E02006766"
384879.706,279380.974,"E02006767"
403946.86,242494.488,"E02006764"
408475.181,238420.708,"E02006765"
402856.378,243129.413,"E02006762"
404705.346,243289.265,"E02006763"
406260.831,245362.274,"E02006760"
403857.384,243971.7,"E02006761"
382110.835,277884.319,"E02006768"
384298.695,277515.879,"E02006769"
386544.249,310488.553,"E02006176"
368813.772,306323.83,"E02002946"
398301.845,307261.736,"E02006177"
370137.841,305983.702,"E02002947"
392680.968,313889.05,"E02006174"
368884.196,308002.217,"E02002944"
397351.742,312256.545,"E02006175"
370688.673,307461.172,"E02002945"
371533.475,310470.05,"E02002942"
374745.631,336490.771,"E02006173"
368002.959,308858.982,"E02002943"
377217.255,345194.736,"E02006170"
370412.217,311025.686,"E02002940"
384918.925,344390.743,"E02006171"
368853.229,310679.768,"E02002941"
400000.377,300965.137,"E02002126"
401297.019,300188.302,"E02002127"
405487.327,301222.427,"E02002124"
403208.174,301159.8,"E02002125"
401084.372,301194.869,"E02002122"
397529.236,301283.027,"E02002123"
397169.131,301990.735,"E02002120"
398908.514,306398.111,"E02006178"
368416.262,304676.765,"E02002948"
400568.593,301898.844,"E02002121"
392638.501,305883.255,"E02006179"
369249.274,304186.496,"E02002949"
397817.783,300226.467,"E02002128"
397028.914,300199.277,"E02002129"
401835.212,286539.979,"E02002076"
395689.946,286201.916,"E02002077"
400298.777,287041.762,"E02002074"
397273.934,286685.866,"E02002075"
399298.434,287601.683,"E02002072"
401126.824,287492.802,"E02002073"
402038.83,287883.464,"E02002070"
397144.366,287584.433,"E02002071"
400596.75,285891.385,"E02002078"
399681.701,285658.41,"E02002079"
410022.815,294545.597,"E02001836"
408368.129,294365.153,"E02001837"
407452.617,295345.492,"E02001834"
412025.501,295282.936,"E02001835"
413250.553,295550.928,"E02001832"
408319.439,295618.372,"E02001833"
411773.75,297169.307,"E02001830"
414026.617,296354.023,"E02001831"
358172.665,336421.626,"E02006016"
339626.607,334854.241,"E02006017"
372972.176,284089.846,"E02006014"
354144.902,341370.978,"E02006015"
372121.557,292907.069,"E02006012"
377038.624,293595.409,"E02006013"
414208.358,294029.144,"E02001838"
367119.935,301295.765,"E02006010"
407036.186,294093.478,"E02001839"
370799.236,293365.052,"E02006011"
366848.422,334052.552,"E02006018"
351430.928,329096.887,"E02006019"
433985.805,251033.095,"E02006516"
422474.407,246924.906,"E02006517"
419222.32,254611.268,"E02006514"
409959.45,252124.647,"E02006515"
419491.277,255909.753,"E02006512"
421379.285,254310.729,"E02006513"
413444.319,257249.307,"E02006510"
427649.639,255362.302,"E02006511"
425827.684,240191.546,"E02006518"
428581.741,272467.642,"E02006519"
384066.313,274652.688,"E02006776"
377514.24,274999.128,"E02006777"
382199.684,275968.315,"E02006774"
381806.635,274827.079,"E02006775"
381468.349,276777.505,"E02006772"
384530.438,276420.611,"E02006773"
383479.608,277268.573,"E02006770"
379182.564,275936.569,"E02006771"
380596.74,272516.555,"E02006778"
381473.098,271466.187,"E02006779"
394107.625,277554.854,"E02006697"
390322.319,280227.885,"E02006696"
408343.351,276912.591,"E02006699"
398486.974,277243.367,"E02006698"
434114.537,281751.114,"E02001966"
429743.789,281468.322,"E02001967"
436775.927,282018.083,"E02001964"
437790.12,281852.785,"E02001965"
434852.497,282365.841,"E02001962"
432150.795,282323.191,"E02001963"
435715.226,282397.659,"E02001961"
408613.133,316035.457,"E02006146"
387279.055,351171.114,"E02002956"
416077.026,314056.859,"E02006147"
390735.756,350752.197,"E02002957"
425325.681,321101.334,"E02006144"
389151.894,351739.099,"E02002954"
418726.908,318326.297,"E02006145"
385980.734,351499.364,"E02002955"
426305.775,322176.85,"E02006142"
433095.514,281452.266,"E02001968"
385614.339,352718.434,"E02002952"
422986.99,321546.357,"E02006143"
432542.363,281012.327,"E02001969"
387859.779,352120.947,"E02002953"
426911.829,323326.563,"E02006140"
370311.756,303811.45,"E02002950"
424243.784,322313.957,"E02006141"
386965.3,353557.687,"E02002951"
407855.321,298190.716,"E02002137"
396274.629,299044.784,"E02002134"
399990.898,298755.233,"E02002135"
398434.006,299243.927,"E02002132"
402052.936,299271.047,"E02002133"
399522.512,299975.255,"E02002130"
406315.77,309816.314,"E02006148"
388661.351,350120.844,"E02002958"
